,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
80,Alberta_basin,16.223555077033538,2.1276196166063817,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
81,Alberta_basin,18.37065300046304,1.9675333317471344,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
82,Alberta_basin,20.839749689282574,2.150647803037212,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
83,Alberta_basin,25.15646917154924,2.260635521302406,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
84,Alberta_basin,28.86463906879529,2.2291717879468482,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
85,Alberta_basin,32.30988693360016,2.255899629487814,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
86,Algerita_escarpment,0.6574661759408151,0.3760314341846757,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
87,Algerita_escarpment,1.2373310653975134,0.4361493123772101,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
88,Algerita_escarpment,1.8331284515767219,0.4220039292730844,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
89,Algerita_escarpment,2.4133832972469085,0.4656188605108056,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
90,Algerita_escarpment,3.561692929908154,0.4691552062868369,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
91,Algerita_escarpment,4.170581703254463,0.5009823182711198,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
92,Algerita_escarpment,4.752117833626106,0.4903732809430256,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
93,Algerita_escarpment,5.361452271216402,0.5033398821218075,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
94,Algerita_escarpment,5.957583905578603,0.475049115913556,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
95,Algerita_escarpment,6.554161204184787,0.4278978388998036,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
96,Algerita_escarpment,7.178592518040113,0.4019646365422397,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
97,Algerita_escarpment,8.396815728976716,0.4467583497053046,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
98,Algerita_escarpment,9.004813173835052,0.5163064833005895,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
99,Algerita_escarpment,9.588187669213141,0.4278978388998036,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
100,Algerita_escarpment,10.196463654223967,0.4856581532416503,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
101,Algerita_escarpment,10.779141799220831,0.4267190569744598,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
102,Algerita_escarpment,11.374604937217052,0.4267190569744598,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
103,Algerita_escarpment,11.968591812405062,0.4891944990176818,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
104,Algerita_escarpment,12.55174347566116,0.4102161100196464,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
105,Algerita_escarpment,13.17558985519626,0.4090373280943027,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
106,Algerita_escarpment,13.770746599024735,0.4220039292730845,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
107,Algerita_escarpment,14.366098320959962,0.4267190569744598,permeability,x,1/1,nan,10.1306/A25FEC93-171B-11D7-8645000102C1865D,US
108,Almonte-Marismas_groundwater_system,88.37114201980671,0.07749950631135064,permeability,x,1/1,nan,10.3390/w11010039,ESP
109,Almonte-Marismas_groundwater_system,138.14544329745547,0.10586746775295648,permeability,x,1/1,nan,10.3390/w11010039,ESP
110,Almonte-Marismas_groundwater_system,162.6708468551593,0.11209301268910897,permeability,x,1/1,nan,10.3390/w11010039,ESP
111,Almonte-Marismas_groundwater_system,211.34417875548505,0.11623964782960493,permeability,x,1/1,nan,10.3390/w11010039,ESP
112,Almonte-Marismas_groundwater_system,224.88085938523957,0.1473799550175369,permeability,x,1/1,nan,10.3390/w11010039,ESP
113,Almonte-Marismas_groundwater_system,244.22646415820384,0.17298326002275338,permeability,x,1/1,nan,10.3390/w11010039,ESP
114,Almonte-Marismas_groundwater_system,311.42753786548224,0.18474021491621276,permeability,x,1/1,nan,10.3390/w11010039,ESP
115,Almonte-Marismas_groundwater_system,365.1862997467768,0.16743297630469242,permeability,x,1/1,nan,10.3390/w11010039,ESP
116,Almonte-Marismas_groundwater_system,419.92020593370063,0.17157891241701226,permeability,x,1/1,nan,10.3390/w11010039,ESP
117,Almonte-Marismas_groundwater_system,448.87045784597916,0.1418177878204826,permeability,x,1/1,nan,10.3390/w11010039,ESP
118,Almonte-Marismas_groundwater_system,485.26535983349135,0.14250563154574353,permeability,x,1/1,nan,10.3390/w11010039,ESP
119,Almonte-Marismas_groundwater_system,512.0870709496121,0.1992499427670681,permeability,x,1/1,nan,10.3390/w11010039,ESP
120,Almonte-Marismas_groundwater_system,571.3716505628047,0.17017736092397545,permeability,x,1/1,nan,10.3390/w11010039,ESP
121,Almonte-Marismas_groundwater_system,602.9642289806595,0.1985474194501095,permeability,x,1/1,nan,10.3390/w11010039,ESP
122,Almonte-Marismas_groundwater_system,680.7450941328816,0.17639311946566288,permeability,x,1/1,nan,10.3390/w11010039,ESP
123,Almonte-Marismas_groundwater_system,745.9329666930547,0.14385964912280702,permeability,x,1/1,nan,10.3390/w11010039,ESP
