,site_id,X_m,Y_m,East_UTM_km,North_UTM_km,T m2/d,measurement_method,data_source,ISO 3166
249,Kuwait_aquifer,,,757.775,3194.775,6.156978985585555,nan,10.3390/w10070828,KW
250,Kuwait_aquifer,,,732.0,3221.0,6.198478716492308,nan,10.3390/w10070828,KW
251,Kuwait_aquifer,,,720.0,3247.5,6.366470447731438,nan,10.3390/w10070828,KW
252,Kuwait_aquifer,,,760.1160000000001,3238.0209999999997,6.415096959171596,nan,10.3390/w10070828,KW
253,Kuwait_aquifer,,,727.5,3250.0,5.793013608384144,nan,10.3390/w10070828,KW
254,Kuwait_aquifer,,,717.8480000000001,3249.35,6.887552571664617,nan,10.3390/w10070828,KW
255,Kuwait_aquifer,,,751.3989999999999,3245.825,5.4116460518550396,nan,10.3390/w10070828,KW
256,Kuwait_aquifer,,,752.1519999999999,3253.401,5.62040086571715,nan,10.3390/w10070828,KW
257,Kuwait_aquifer,,,748.285,3254.355,5.831882477283517,nan,10.3390/w10070828,KW
258,Kuwait_aquifer,,,752.0,3244.85,5.869296913133774,nan,10.3390/w10070828,KW
259,Kuwait_aquifer,,,722.5,3250.0,6.198478716492308,nan,10.3390/w10070828,KW
260,Kuwait_aquifer,,,749.9,3239.8,5.746203190540153,nan,10.3390/w10070828,KW
261,Kuwait_aquifer,,,744.35,3243.1,4.90527477843843,nan,10.3390/w10070828,KW
262,Kuwait_aquifer,,,725.0,3240.0,5.713732805509369,nan,10.3390/w10070828,KW
263,Kuwait_aquifer,,,763.8,3241.0,5.910796644040527,nan,10.3390/w10070828,KW
264,Kuwait_aquifer,,,757.8,3183.5,5.921578419643816,nan,10.3390/w10070828,KW
265,Kuwait_aquifer,,,761.68,3243.12,6.045005314036012,nan,10.3390/w10070828,KW
266,Kuwait_aquifer,,,722.5,3240.0,6.102558594613569,nan,10.3390/w10070828,KW
267,Kuwait_aquifer,,,705.0,3281.0,6.249975242259483,nan,10.3390/w10070828,KW
268,Kuwait_aquifer,,,717.94,3250.975,6.876264611890766,nan,10.3390/w10070828,KW
269,Kuwait_aquifer,,,759.94,3241.66,6.950814768442584,nan,10.3390/w10070828,KW
270,Kuwait_aquifer,,,749.85,3202.625,6.159095388491933,nan,10.3390/w10070828,KW
271,Kuwait_aquifer,,,741.9,3210.575,6.2422232654551655,nan,10.3390/w10070828,KW
272,Kuwait_aquifer,,,736.25,3214.3,6.198478716492308,nan,10.3390/w10070828,KW
273,Kuwait_aquifer,,,734.0,3218.5,6.270988431858299,nan,10.3390/w10070828,KW
274,Kuwait_aquifer,,,748.5,3200.55,6.285998094508865,nan,10.3390/w10070828,KW
275,Kuwait_aquifer,,,730.0,3247.5,5.075173815233827,nan,10.3390/w10070828,KW
276,Kuwait_aquifer,,,730.0,3240.0,5.2832037287379885,nan,10.3390/w10070828,KW
277,Kuwait_aquifer,,,752.688,3220.01,5.564520407322694,nan,10.3390/w10070828,KW
278,Kuwait_aquifer,,,729.9010000000001,3249.304,6.198478716492308,nan,10.3390/w10070828,KW
279,Kuwait_aquifer,,,717.5,3245.0,6.361302477572996,nan,10.3390/w10070828,KW
