,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
78,Aurora_oil_sands_mine,261.9006102877072,0.7811688311688312,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
79,Aurora_oil_sands_mine,287.7070619006103,0.7350649350649351,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
80,Aurora_oil_sands_mine,312.8160418483001,0.7954545454545454,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
81,Aurora_oil_sands_mine,337.9250217959896,0.8305194805194804,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
82,Aurora_oil_sands_mine,363.0340017436792,0.798051948051948,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
83,Aurora_oil_sands_mine,388.1429816913688,0.759090909090909,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
84,Baishuihe_Landslide,1.9072775748000372,1.0937098844672657,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
85,Baishuihe_Landslide,3.9447651193479167,1.6379974326059048,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
86,Baishuihe_Landslide,6.00267511692415,1.3504492939666235,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
87,Baishuihe_Landslide,7.966103216424139,1.6585365853658534,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
88,Baishuihe_Landslide,9.994703627566269,1.6944801026957634,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
89,Baishuihe_Landslide,11.989640654595725,1.8048780487804876,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
90,Baishuihe_Landslide,13.977126852608237,1.489088575096277,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
91,Baishuihe_Landslide,15.972782031832091,1.6405648267008983,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
92,Baishuihe_Landslide,18.03141018160273,1.3940949935815146,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
93,Baishuihe_Landslide,20.06019013079346,1.440308087291399,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
94,Baishuihe_Landslide,21.986678276793803,1.6354300385109113,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
95,Baishuihe_Landslide,24.013752614522826,1.5840821566110397,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
96,Baishuihe_Landslide,26.040871836764005,1.5353016688061616,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
97,Baishuihe_Landslide,28.0319039112364,1.422336328626444,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
98,Baishuihe_Landslide,29.99286336256809,1.5892169448010267,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
