,x,y,z,Hydraulic_conductivity_m/d
672,355.2,758.5,67.8,0.001
673,364.8,779.0,67.8,0.001
674,374.4,799.5,67.8,0.001
675,384.0,820.0,67.8,0.001
676,393.6,840.5,67.8,0.001
677,403.2,861.0,67.8,0.001
678,412.8,881.5,67.8,0.001
679,422.4,902.0,67.8,0.001
680,432.0,922.5,67.8,0.001
681,441.6,943.0,67.8,0.001
682,451.2,963.5,67.8,0.001
683,460.8,984.0,67.8,0.001
684,470.4,1004.5,67.8,0.001
685,480.0,1025.0,67.8,0.001
686,489.6,1045.5,67.8,0.001
687,499.2,1066.0,67.8,0.001
688,508.8,1086.5,67.8,1e-24
689,518.4,1107.0,67.8,0.001
690,528.0,1127.5,67.8,0.001
691,537.6,1148.0,67.8,5e-06
692,547.2,1168.5,67.8,5e-06
693,556.8,1189.0,67.8,5e-05
694,566.4,1209.5,67.8,5e-05
695,576.0,1230.0,67.8,5e-05
696,585.6,1250.5,67.8,0.001
697,595.2,1271.0,67.8,0.001
698,604.8,1291.5,67.8,0.001
699,614.4,1312.0,67.8,0.001
700,624.0,1332.5,67.8,1e-05
701,633.6,1353.0,67.8,1e-05
702,643.2,1373.5,67.8,1e-05
703,652.8,1394.0,67.8,0.001
704,662.4,1414.5,67.8,0.001
705,672.0,1435.0,67.8,0.001
706,681.6,1455.5,67.8,0.001
707,691.2,1476.0,67.8,5e-06
708,700.8,1496.5,67.8,5e-06
709,710.4,1517.0,67.8,0.001
710,720.0,1537.5,67.8,0.001
711,729.6,1558.0,67.8,0.001
712,739.2,1578.5,67.8,0.001
713,748.8,1599.0,67.8,0.001
714,758.4,1619.5,67.8,0.001
715,768.0,1640.0,67.8,0.001
716,777.6,1660.5,67.8,0.001
717,787.2,1681.0,67.8,0.001
718,796.8,1701.5,67.8,0.001
719,806.4,1722.0,67.8,0.001
720,816.0,1742.5,67.8,0.001
721,825.6,1763.0,67.8,0.001
722,835.2,1783.5,67.8,0.001
723,844.8,1804.0,67.8,0.001
724,854.4,1824.5,67.8,0.001
725,864.0,1845.0,67.8,0.001
726,873.6,1865.5,67.8,0.001
727,883.2,1886.0,67.8,0.001
728,892.8,1906.5,67.8,0.001
729,902.4,1927.0,67.8,0.001
730,912.0,1947.5,67.8,0.001
731,921.6,1968.0,67.8,5e-05
732,931.2,1988.5,67.8,5e-05
733,940.8,2009.0,67.8,5e-05
734,950.4,2029.5,67.8,5e-05
735,960.0,2050.0,67.8,5e-05
736,969.6,2070.5,67.8,5e-05
737,979.2,2091.0,67.8,5e-05
738,988.8,2111.5,67.8,5e-05
739,998.4,2132.0,67.8,5e-05
740,1008.0,2152.5,67.8,5e-05
741,1017.6,2173.0,67.8,5e-05
742,1027.2,2193.5,67.8,5e-05
743,1036.8,2214.0,67.8,1e-05
744,1046.4,2234.5,67.8,1e-05
745,1056.0,2255.0,67.8,1e-05
746,1065.6,2275.5,67.8,1e-05
747,1075.2,2296.0,67.8,0.001
748,1084.8,2316.5,67.8,0.001
749,1094.4,2337.0,67.8,0.001
750,1104.0,2357.5,67.8,0.001
751,1113.6,2378.0,67.8,0.001
752,1123.2,2398.5,67.8,0.001
753,1132.8,2419.0,67.8,0.001
754,1142.4,2439.5,67.8,0.001
755,1152.0,2460.0,67.8,0.001
756,1161.6,2480.5,67.8,0.001
757,1171.2,2501.0,67.8,0.0025
758,1180.8,2521.5,67.8,0.0025
759,1190.4,2542.0,67.8,0.0025
760,1200.0,2562.5,67.8,0.0025
761,1209.6,2583.0,67.8,0.0025
762,1219.2,2603.5,67.8,0.0025
763,1228.8,2624.0,67.8,0.0025
764,1238.4,2644.5,67.8,0.0025
765,1248.0,2665.0,67.8,0.0025
766,1257.6,2685.5,67.8,0.0025
767,1267.2,2706.0,67.8,0.0025
768,1276.8,2726.5,67.8,0.0025
769,1286.4,2747.0,67.8,0.0025
770,1296.0,2767.5,67.8,0.0025
771,1305.6,2788.0,67.8,0.0025
772,1315.2,2808.5,67.8,0.0025
773,1324.8,2829.0,67.8,5e-05
774,1334.4,2849.5,67.8,5e-05
775,1344.0,2870.0,67.8,5e-05
776,1353.6,2890.5,67.8,5e-05
777,1363.2,2911.0,67.8,0.0025
778,1372.8,2931.5,67.8,0.0025
779,1382.4,2952.0,67.8,0.0025
780,1392.0,2972.5,67.8,0.0025
781,1401.6,2993.0,67.8,0.0025
782,1411.2,3013.5,67.8,0.0025
783,1420.8,3034.0,67.8,1e-05
784,1430.4,3054.5,67.8,1e-05
785,1440.0,3075.0,67.8,0.0025
786,1449.6,3095.5,67.8,0.0025
787,1459.2,3116.0,67.8,0.0025
788,1468.8,3136.5,67.8,0.0025
789,1478.4,3157.0,67.8,5e-05
790,1488.0,3177.5,67.8,5e-05
791,1497.6,3198.0,67.8,5e-05
792,1507.2,3218.5,67.8,5e-05
793,1516.8,3239.0,67.8,5e-05
794,1526.4,3259.5,67.8,5e-05
795,1536.0,3280.0,67.8,5e-05
796,1545.6,3300.5,67.8,5e-05
797,1555.2,3321.0,67.8,5e-05
798,1564.8,3341.5,67.8,5e-05
799,1574.4,3362.0,67.8,5e-05
800,1584.0,3382.5,67.8,5e-05
801,1593.6,3403.0,67.8,5e-05
802,1603.2,3423.5,67.8,5e-05
803,1612.8,3444.0,67.8,1e-24
804,1622.4,3464.5,67.8,5e-05
805,1632.0,3485.0,67.8,5e-05
806,1641.6,3505.5,67.8,0.0025
807,1651.2,3526.0,67.8,0.0025
808,1660.8,3546.5,67.8,0.0025
809,1670.4,3567.0,67.8,0.0025
810,1680.0,3587.5,67.8,0.0025
811,1689.6,3608.0,67.8,0.0025
812,1699.2,3628.5,67.8,0.0025
813,1708.8,3649.0,67.8,0.0025
814,1718.4,3669.5,67.8,1e-05
815,1728.0,3690.0,67.8,1e-05
816,1737.6,3710.5,67.8,1e-05
817,1747.2,3731.0,67.8,1e-05
818,1756.8,3751.5,67.8,1e-05
819,1766.4,3772.0,67.8,1e-05
820,1776.0,3792.5,67.8,1e-05
821,1785.6,3813.0,67.8,1e-05
822,1795.2,3833.5,67.8,1e-05
823,1804.8,3854.0,67.8,1e-05
824,1814.4,3874.5,67.8,1e-05
825,1824.0,3895.0,67.8,0.0025
826,1833.6,3915.5,67.8,0.0025
827,1843.2,3936.0,67.8,0.0025
828,1852.8,3956.5,67.8,0.0025
829,1862.4,3977.0,67.8,0.0025
830,1872.0,3997.5,67.8,0.0025
831,1881.6,4018.0,67.8,0.0025
832,1891.2,4038.5,67.8,0.0025
833,1900.8,4059.0,67.8,0.0025
834,1910.4,4079.5,67.8,0.0025
835,1920.0,4100.0,67.8,0.0025
836,1929.6,4120.5,67.8,0.0025
837,1939.2,4141.0,67.8,0.0025
838,1948.8,4161.5,67.8,0.0025
839,1958.4,4182.0,67.8,0.0025
840,1968.0,4202.5,67.8,0.0025
841,1977.6,4223.0,67.8,0.0025
842,1987.2,4243.5,67.8,0.0025
843,1996.8,4264.0,67.8,0.0025
844,2006.4,4284.5,67.8,0.0025
845,2016.0,4305.0,67.8,0.0025
846,2025.6,4325.5,67.8,0.0025
847,2035.2,4346.0,67.8,0.0025
848,2044.8,4366.5,67.8,0.0025
849,2054.4,4387.0,67.8,0.0025
850,2064.0,4407.5,67.8,0.0025
851,2073.6,4428.0,67.8,0.0025
852,2083.2,4448.5,67.8,0.0025
853,2092.8,4469.0,67.8,0.0025
854,2102.4,4489.5,67.8,0.0025
855,2112.0,4510.0,67.8,0.0025
856,2121.6,4530.5,67.8,0.0025
857,2131.2,4551.0,67.8,0.0025
858,2140.8,4571.5,67.8,0.0025
859,2150.4,4592.0,67.8,0.0025
860,2160.0,4612.5,67.8,1e-05
861,2169.6,4633.0,67.8,1e-05
862,2179.2,4653.5,67.8,1e-05
863,2188.8,4674.0,67.8,1e-05
864,2198.4,4694.5,67.8,1e-05
865,2208.0,4715.0,67.8,1e-05
866,2217.6,4735.5,67.8,1e-05
867,2227.2,4756.0,67.8,1e-05
868,2236.8,4776.5,67.8,1e-05
869,2246.4,4797.0,67.8,1e-05
870,2256.0,4817.5,67.8,1e-05
871,2265.6,4838.0,67.8,1e-05
872,2275.2,4858.5,67.8,1e-05
873,2284.8,4879.0,67.8,1e-05
874,2294.4,4899.5,67.8,1e-05
875,2304.0,4920.0,67.8,1e-05
876,2313.6,4940.5,67.8,1e-05
877,2323.2,4961.0,67.8,1e-05
878,2332.8,4981.5,67.8,1e-05
879,2342.4,5002.0,67.8,1e-05
880,2352.0,5022.5,67.8,1e-05
881,2361.6,5043.0,67.8,1e-05
882,2371.2,5063.5,67.8,1e-05
883,2380.8,5084.0,67.8,1e-05
884,2390.4,5104.5,67.8,1e-05
885,2400.0,5125.0,67.8,1e-05
886,2409.6,5145.5,67.8,1e-05
887,2419.2,5166.0,67.8,1e-05
888,2428.8,5186.5,67.8,1e-05
889,2438.4,5207.0,67.8,1e-05
890,2448.0,5227.5,67.8,1e-05
891,2457.6,5248.0,67.8,1e-05
892,2467.2,5268.5,67.8,1e-05
893,2476.8,5289.0,67.8,1e-05
894,2486.4,5309.5,67.8,1e-05
895,2496.0,5330.0,67.8,1e-05
896,2505.6,5350.5,67.8,1e-05
897,2515.2,5371.0,67.8,1e-05
898,2524.8,5391.5,67.8,1e-05
899,2534.4,5412.0,67.8,1e-05
900,2544.0,5432.5,67.8,1e-05
901,2553.6,5453.0,67.8,1e-05
902,2563.2,5473.5,67.8,1e-05
903,2572.8,5494.0,67.8,1e-05
904,2582.4,5514.5,67.8,1e-05
905,2592.0,5535.0,67.8,1e-05
906,2601.6,5555.5,67.8,1e-05
907,2611.2,5576.0,67.8,1e-05
908,2620.8,5596.5,67.8,1e-05
909,2630.4,5617.0,67.8,1e-05
910,2640.0,5637.5,67.8,1e-05
911,2649.6,5658.0,67.8,1e-05
912,2659.2,5678.5,67.8,1e-05
913,2668.8,5699.0,67.8,1e-05
914,2678.4,5719.5,67.8,1e-05
915,2688.0,5740.0,67.8,1e-05
916,2697.6,5760.5,67.8,1e-05
917,2707.2,5781.0,67.8,1e-05
918,2716.8,5801.5,67.8,1e-05
919,2726.4,5822.0,67.8,1e-05
920,2736.0,5842.5,67.8,1e-05
921,2745.6,5863.0,67.8,1e-05
922,2755.2,5883.5,67.8,1e-05
923,2764.8,5904.0,67.8,1e-05
924,2774.4,5924.5,67.8,1e-05
925,2784.0,5945.0,67.8,1e-05
926,2793.6,5965.5,67.8,1e-05
927,2803.2,5986.0,67.8,1e-05
928,2812.8,6006.5,67.8,1e-05
929,2822.4,6027.0,67.8,1e-05
930,2832.0,6047.5,67.8,1e-05
931,2841.6,6068.0,67.8,1e-05
932,2851.2,6088.5,67.8,1e-05
933,2860.8,6109.0,67.8,1e-05
934,2870.4,6129.5,67.8,1e-05
935,2880.0,6150.0,67.8,1e-05
936,2889.6,6170.5,67.8,1e-05
937,2899.2,6191.0,67.8,1e-05
938,2908.8,6211.5,67.8,1e-05
939,2918.4,6232.0,67.8,1e-05
940,2928.0,6252.5,67.8,1e-05
941,2937.6,6273.0,67.8,1e-05
942,2947.2,6293.5,67.8,1e-05
943,2956.8,6314.0,67.8,1e-05
944,2966.4,6334.5,67.8,1e-05
945,2976.0,6355.0,67.8,1e-05
946,2985.6,6375.5,67.8,1e-05
947,2995.2,6396.0,67.8,1e-05
948,3004.8,6416.5,67.8,1e-05
949,3014.4,6437.0,67.8,1e-05
950,3024.0,6457.5,67.8,1e-05
951,3033.6,6478.0,67.8,1e-05
952,3043.2,6498.5,67.8,1e-05
953,3052.8,6519.0,67.8,1e-05
954,9.6,20.5,90.4,0.001
955,19.2,41.0,90.4,0.001
956,28.8,61.5,90.4,0.001
957,38.4,82.0,90.4,0.001
958,48.0,102.5,90.4,0.001
959,57.6,123.0,90.4,0.001
960,67.2,143.5,90.4,0.001
961,76.8,164.0,90.4,0.001
962,86.4,184.5,90.4,0.001
963,96.0,205.0,90.4,0.001
964,105.6,225.5,90.4,0.001
965,115.2,246.0,90.4,0.001
966,124.8,266.5,90.4,0.001
967,134.4,287.0,90.4,0.001
968,144.0,307.5,90.4,0.001
969,153.6,328.0,90.4,0.001
970,163.2,348.5,90.4,0.001
971,172.8,369.0,90.4,0.001
972,182.4,389.5,90.4,0.001
973,192.0,410.0,90.4,0.001
974,201.6,430.5,90.4,0.001
975,211.2,451.0,90.4,0.001
976,220.8,471.5,90.4,0.001
977,230.4,492.0,90.4,0.001
978,240.0,512.5,90.4,0.001
979,249.6,533.0,90.4,0.001
980,259.2,553.5,90.4,0.001
981,268.8,574.0,90.4,0.001
982,278.4,594.5,90.4,0.001
983,288.0,615.0,90.4,0.001
984,297.6,635.5,90.4,0.001
985,307.2,656.0,90.4,0.001
986,316.8,676.5,90.4,0.001
987,326.4,697.0,90.4,0.001
988,336.0,717.5,90.4,0.001
989,345.6,738.0,90.4,0.001
990,355.2,758.5,90.4,0.001
991,364.8,779.0,90.4,0.001
992,374.4,799.5,90.4,0.001
993,384.0,820.0,90.4,0.001
994,393.6,840.5,90.4,0.001
995,403.2,861.0,90.4,1e-24
996,412.8,881.5,90.4,0.001
997,422.4,902.0,90.4,0.001
998,432.0,922.5,90.4,0.001
999,441.6,943.0,90.4,0.001
1000,451.2,963.5,90.4,0.001
1001,460.8,984.0,90.4,0.001
1002,470.4,1004.5,90.4,0.001
1003,480.0,1025.0,90.4,0.001
1004,489.6,1045.5,90.4,0.001
1005,499.2,1066.0,90.4,0.001
1006,508.8,1086.5,90.4,0.001
1007,518.4,1107.0,90.4,0.001
1008,528.0,1127.5,90.4,0.001
1009,537.6,1148.0,90.4,0.001
1010,547.2,1168.5,90.4,0.001
1011,556.8,1189.0,90.4,5e-06
1012,566.4,1209.5,90.4,5e-06
1013,576.0,1230.0,90.4,5e-05
1014,585.6,1250.5,90.4,5e-05
1015,595.2,1271.0,90.4,5e-05
1016,604.8,1291.5,90.4,5e-05
1017,614.4,1312.0,90.4,0.001
1018,624.0,1332.5,90.4,0.001
1019,633.6,1353.0,90.4,1e-24
1020,643.2,1373.5,90.4,0.001
1021,652.8,1394.0,90.4,0.001
1022,662.4,1414.5,90.4,0.001
1023,672.0,1435.0,90.4,0.001
1024,681.6,1455.5,90.4,5e-06
1025,691.2,1476.0,90.4,5e-06
1026,700.8,1496.5,90.4,5e-06
1027,710.4,1517.0,90.4,5e-06
1028,720.0,1537.5,90.4,5e-06
1029,729.6,1558.0,90.4,5e-06
1030,739.2,1578.5,90.4,5e-06
1031,748.8,1599.0,90.4,5e-06
1032,758.4,1619.5,90.4,5e-06
1033,768.0,1640.0,90.4,0.001
1034,777.6,1660.5,90.4,0.001
1035,787.2,1681.0,90.4,0.001
1036,796.8,1701.5,90.4,0.001
1037,806.4,1722.0,90.4,0.001
1038,816.0,1742.5,90.4,5e-06
1039,825.6,1763.0,90.4,5e-06
1040,835.2,1783.5,90.4,5e-06
1041,844.8,1804.0,90.4,0.001
1042,854.4,1824.5,90.4,0.001
1043,864.0,1845.0,90.4,0.001
1044,873.6,1865.5,90.4,0.001
1045,883.2,1886.0,90.4,0.001
1046,892.8,1906.5,90.4,0.001
1047,902.4,1927.0,90.4,5e-05
1048,912.0,1947.5,90.4,5e-05
1049,921.6,1968.0,90.4,5e-05
1050,931.2,1988.5,90.4,5e-05
1051,940.8,2009.0,90.4,5e-05
1052,950.4,2029.5,90.4,5e-05
1053,960.0,2050.0,90.4,5e-05
1054,969.6,2070.5,90.4,0.001
1055,979.2,2091.0,90.4,0.001
1056,988.8,2111.5,90.4,0.001
1057,998.4,2132.0,90.4,1e-05
1058,1008.0,2152.5,90.4,1e-05
1059,1017.6,2173.0,90.4,1e-05
1060,1027.2,2193.5,90.4,1e-05
1061,1036.8,2214.0,90.4,1e-05
1062,1046.4,2234.5,90.4,1e-05
1063,1056.0,2255.0,90.4,0.001
1064,1065.6,2275.5,90.4,0.001
1065,1075.2,2296.0,90.4,0.001
1066,1084.8,2316.5,90.4,0.001
1067,1094.4,2337.0,90.4,0.001
1068,1104.0,2357.5,90.4,0.001
1069,1113.6,2378.0,90.4,0.001
1070,1123.2,2398.5,90.4,0.001
1071,1132.8,2419.0,90.4,0.001
1072,1142.4,2439.5,90.4,0.001
1073,1152.0,2460.0,90.4,5e-05
1074,1161.6,2480.5,90.4,5e-05
1075,1171.2,2501.0,90.4,5e-05
1076,1180.8,2521.5,90.4,5e-05
1077,1190.4,2542.0,90.4,0.0025
1078,1200.0,2562.5,90.4,0.0025
1079,1209.6,2583.0,90.4,0.0025
1080,1219.2,2603.5,90.4,0.0025
1081,1228.8,2624.0,90.4,0.0025
1082,1238.4,2644.5,90.4,0.0025
1083,1248.0,2665.0,90.4,0.0025
1084,1257.6,2685.5,90.4,0.0025
1085,1267.2,2706.0,90.4,0.0025
1086,1276.8,2726.5,90.4,0.0025
1087,1286.4,2747.0,90.4,0.0025
1088,1296.0,2767.5,90.4,0.0025
1089,1305.6,2788.0,90.4,0.0025
1090,1315.2,2808.5,90.4,0.0025
1091,1324.8,2829.0,90.4,0.0025
1092,1334.4,2849.5,90.4,0.0025
1093,1344.0,2870.0,90.4,0.0025
1094,1353.6,2890.5,90.4,0.0025
1095,1363.2,2911.0,90.4,0.0025
1096,1372.8,2931.5,90.4,0.0025
1097,1382.4,2952.0,90.4,0.0025
1098,1392.0,2972.5,90.4,0.0025
1099,1401.6,2993.0,90.4,1e-05
1100,1411.2,3013.5,90.4,1e-05
1101,1420.8,3034.0,90.4,0.0025
1102,1430.4,3054.5,90.4,0.0025
1103,1440.0,3075.0,90.4,0.0025
1104,1449.6,3095.5,90.4,0.0025
1105,1459.2,3116.0,90.4,5e-05
1106,1468.8,3136.5,90.4,5e-05
1107,1478.4,3157.0,90.4,5e-05
1108,1488.0,3177.5,90.4,5e-05
1109,1497.6,3198.0,90.4,5e-05
1110,1507.2,3218.5,90.4,5e-05
1111,1516.8,3239.0,90.4,5e-05
1112,1526.4,3259.5,90.4,5e-05
1113,1536.0,3280.0,90.4,5e-05
1114,1545.6,3300.5,90.4,5e-05
1115,1555.2,3321.0,90.4,5e-05
1116,1564.8,3341.5,90.4,5e-05
1117,1574.4,3362.0,90.4,5e-05
1118,1584.0,3382.5,90.4,5e-05
1119,1593.6,3403.0,90.4,5e-05
1120,1603.2,3423.5,90.4,5e-05
1121,1612.8,3444.0,90.4,1e-05
1122,1622.4,3464.5,90.4,1e-05
1123,1632.0,3485.0,90.4,0.0025
1124,1641.6,3505.5,90.4,0.0025
1125,1651.2,3526.0,90.4,0.0025
1126,1660.8,3546.5,90.4,0.0025
1127,1670.4,3567.0,90.4,0.0025
1128,1680.0,3587.5,90.4,0.0025
1129,1689.6,3608.0,90.4,0.0025
1130,1699.2,3628.5,90.4,0.0025
1131,1708.8,3649.0,90.4,1e-24
1132,1718.4,3669.5,90.4,0.0025
1133,1728.0,3690.0,90.4,0.0025
1134,1737.6,3710.5,90.4,0.0025
1135,1747.2,3731.0,90.4,0.0025
1136,1756.8,3751.5,90.4,0.0025
1137,1766.4,3772.0,90.4,0.0025
1138,1776.0,3792.5,90.4,0.0025
1139,1785.6,3813.0,90.4,0.0025
1140,1795.2,3833.5,90.4,0.0025
1141,1804.8,3854.0,90.4,0.0025
1142,1814.4,3874.5,90.4,0.0025
1143,1824.0,3895.0,90.4,0.0025
1144,1833.6,3915.5,90.4,0.0025
1145,1843.2,3936.0,90.4,0.0025
1146,1852.8,3956.5,90.4,0.0025
1147,1862.4,3977.0,90.4,0.0025
1148,1872.0,3997.5,90.4,0.0025
1149,1881.6,4018.0,90.4,0.0025
1150,1891.2,4038.5,90.4,0.0025
1151,1900.8,4059.0,90.4,0.0025
1152,1910.4,4079.5,90.4,0.0025
1153,1920.0,4100.0,90.4,0.0025
1154,1929.6,4120.5,90.4,0.0025
1155,1939.2,4141.0,90.4,0.0025
1156,1948.8,4161.5,90.4,0.0025
1157,1958.4,4182.0,90.4,0.0025
1158,1968.0,4202.5,90.4,0.0025
1159,1977.6,4223.0,90.4,0.0025
1160,1987.2,4243.5,90.4,0.0025
1161,1996.8,4264.0,90.4,0.0025
1162,2006.4,4284.5,90.4,0.0025
1163,2016.0,4305.0,90.4,0.0025
1164,2025.6,4325.5,90.4,0.0025
1165,2035.2,4346.0,90.4,0.0025
1166,2044.8,4366.5,90.4,0.0025
1167,2054.4,4387.0,90.4,0.0025
1168,2064.0,4407.5,90.4,0.0025
1169,2073.6,4428.0,90.4,0.0025
1170,2083.2,4448.5,90.4,0.0025
1171,2092.8,4469.0,90.4,0.0025
1172,2102.4,4489.5,90.4,0.0025
1173,2112.0,4510.0,90.4,0.0025
1174,2121.6,4530.5,90.4,0.0025
1175,2131.2,4551.0,90.4,0.0025
1176,2140.8,4571.5,90.4,0.0025
1177,2150.4,4592.0,90.4,0.0025
1178,2160.0,4612.5,90.4,0.0025
1179,2169.6,4633.0,90.4,0.0025
1180,2179.2,4653.5,90.4,0.0025
1181,2188.8,4674.0,90.4,0.0025
1182,2198.4,4694.5,90.4,0.0025
1183,2208.0,4715.0,90.4,1e-05
1184,2217.6,4735.5,90.4,1e-05
1185,2227.2,4756.0,90.4,1e-05
1186,2236.8,4776.5,90.4,1e-05
1187,2246.4,4797.0,90.4,1e-05
1188,2256.0,4817.5,90.4,1e-05
1189,2265.6,4838.0,90.4,1e-05
1190,2275.2,4858.5,90.4,1e-05
1191,2284.8,4879.0,90.4,1e-05
1192,2294.4,4899.5,90.4,1e-05
1193,2304.0,4920.0,90.4,1e-05
1194,2313.6,4940.5,90.4,1e-05
1195,2323.2,4961.0,90.4,1e-05
1196,2332.8,4981.5,90.4,1e-05
1197,2342.4,5002.0,90.4,1e-05
1198,2352.0,5022.5,90.4,1e-05
1199,2361.6,5043.0,90.4,1e-05
1200,2371.2,5063.5,90.4,1e-05
1201,2380.8,5084.0,90.4,1e-05
1202,2390.4,5104.5,90.4,1e-05
1203,2400.0,5125.0,90.4,1e-05
1204,2409.6,5145.5,90.4,1e-05
1205,2419.2,5166.0,90.4,1e-05
1206,2428.8,5186.5,90.4,1e-05
1207,2438.4,5207.0,90.4,1e-05
1208,2448.0,5227.5,90.4,1e-05
1209,2457.6,5248.0,90.4,1e-05
1210,2467.2,5268.5,90.4,1e-05
1211,2476.8,5289.0,90.4,1e-05
1212,2486.4,5309.5,90.4,1e-05
1213,2496.0,5330.0,90.4,1e-05
1214,2505.6,5350.5,90.4,1e-05
1215,2515.2,5371.0,90.4,1e-05
1216,2524.8,5391.5,90.4,1e-05
1217,2534.4,5412.0,90.4,1e-05
1218,2544.0,5432.5,90.4,1e-05
1219,2553.6,5453.0,90.4,1e-05
1220,2563.2,5473.5,90.4,1e-05
1221,2572.8,5494.0,90.4,1e-05
1222,2582.4,5514.5,90.4,1e-05
1223,2592.0,5535.0,90.4,1e-05
1224,2601.6,5555.5,90.4,1e-05
1225,2611.2,5576.0,90.4,1e-05
1226,2620.8,5596.5,90.4,1e-05
1227,2630.4,5617.0,90.4,1e-05
1228,2640.0,5637.5,90.4,1e-05
1229,2649.6,5658.0,90.4,1e-05
1230,2659.2,5678.5,90.4,1e-05
1231,2668.8,5699.0,90.4,1e-05
1232,2678.4,5719.5,90.4,1e-05
1233,2688.0,5740.0,90.4,1e-05
1234,2697.6,5760.5,90.4,1e-05
1235,2707.2,5781.0,90.4,1e-05
1236,2716.8,5801.5,90.4,1e-05
1237,2726.4,5822.0,90.4,1e-05
1238,2736.0,5842.5,90.4,1e-05
1239,2745.6,5863.0,90.4,1e-05
1240,2755.2,5883.5,90.4,1e-05
1241,2764.8,5904.0,90.4,1e-05
1242,2774.4,5924.5,90.4,1e-05
1243,2784.0,5945.0,90.4,1e-05
1244,2793.6,5965.5,90.4,1e-05
1245,2803.2,5986.0,90.4,1e-05
1246,2812.8,6006.5,90.4,1e-05
1247,2822.4,6027.0,90.4,1e-05
1248,2832.0,6047.5,90.4,1e-05
1249,2841.6,6068.0,90.4,1e-05
1250,2851.2,6088.5,90.4,1e-05
1251,2860.8,6109.0,90.4,1e-05
1252,2870.4,6129.5,90.4,1e-05
1253,2880.0,6150.0,90.4,1e-05
1254,2889.6,6170.5,90.4,1e-05
1255,2899.2,6191.0,90.4,1e-05
1256,2908.8,6211.5,90.4,1e-05
1257,2918.4,6232.0,90.4,1e-05
1258,2928.0,6252.5,90.4,1e-05
1259,2937.6,6273.0,90.4,1e-05
1260,2947.2,6293.5,90.4,1e-05
1261,2956.8,6314.0,90.4,1e-05
1262,2966.4,6334.5,90.4,1e-05
1263,2976.0,6355.0,90.4,1e-05
1264,2985.6,6375.5,90.4,1e-05
1265,2995.2,6396.0,90.4,1e-05
1266,3004.8,6416.5,90.4,1e-05
1267,3014.4,6437.0,90.4,1e-05
1268,3024.0,6457.5,90.4,1e-05
1269,3033.6,6478.0,90.4,1e-05
1270,3043.2,6498.5,90.4,1e-05
1271,3052.8,6519.0,90.4,1e-05
1272,9.6,20.5,113.0,0.001
1273,19.2,41.0,113.0,0.001
1274,28.8,61.5,113.0,0.001
1275,38.4,82.0,113.0,0.001
1276,48.0,102.5,113.0,0.001
1277,57.6,123.0,113.0,0.001
1278,67.2,143.5,113.0,0.001
1279,76.8,164.0,113.0,0.001
1280,86.4,184.5,113.0,0.001
1281,96.0,205.0,113.0,0.001
1282,105.6,225.5,113.0,0.001
1283,115.2,246.0,113.0,0.001
1284,124.8,266.5,113.0,0.001
1285,134.4,287.0,113.0,0.001
1286,144.0,307.5,113.0,0.001
1287,153.6,328.0,113.0,0.001
1288,163.2,348.5,113.0,0.001
1289,172.8,369.0,113.0,0.001
1290,182.4,389.5,113.0,0.001
1291,192.0,410.0,113.0,0.001
1292,201.6,430.5,113.0,0.001
1293,211.2,451.0,113.0,0.001
1294,220.8,471.5,113.0,0.001
1295,230.4,492.0,113.0,0.001
1296,240.0,512.5,113.0,0.001
1297,249.6,533.0,113.0,0.001
1298,259.2,553.5,113.0,0.001
1299,268.8,574.0,113.0,0.001
1300,278.4,594.5,113.0,0.001
1301,288.0,615.0,113.0,0.001
1302,297.6,635.5,113.0,0.001
1303,307.2,656.0,113.0,0.001
1304,316.8,676.5,113.0,0.001
1305,326.4,697.0,113.0,0.001
1306,336.0,717.5,113.0,0.001
1307,345.6,738.0,113.0,0.001
1308,355.2,758.5,113.0,0.001
1309,364.8,779.0,113.0,0.001
1310,374.4,799.5,113.0,0.001
1311,384.0,820.0,113.0,0.001
1312,393.6,840.5,113.0,0.001
1313,403.2,861.0,113.0,0.001
1314,412.8,881.5,113.0,0.001
1315,422.4,902.0,113.0,0.001
1316,432.0,922.5,113.0,0.001
1317,441.6,943.0,113.0,0.001
1318,451.2,963.5,113.0,0.001
1319,460.8,984.0,113.0,0.001
1320,470.4,1004.5,113.0,0.001
1321,480.0,1025.0,113.0,0.001
1322,489.6,1045.5,113.0,0.001
1323,499.2,1066.0,113.0,0.001
1324,508.8,1086.5,113.0,0.001
1325,518.4,1107.0,113.0,5e-06
1326,528.0,1127.5,113.0,5e-06
1327,537.6,1148.0,113.0,5e-06
1328,547.2,1168.5,113.0,5e-06
1329,556.8,1189.0,113.0,0.001
1330,566.4,1209.5,113.0,0.001
1331,576.0,1230.0,113.0,5e-06
1332,585.6,1250.5,113.0,5e-06
1333,595.2,1271.0,113.0,5e-05
1334,604.8,1291.5,113.0,1e-24
1335,614.4,1312.0,113.0,5e-05
1336,624.0,1332.5,113.0,5e-05
1337,633.6,1353.0,113.0,5e-06
1338,643.2,1373.5,113.0,5e-06
1339,652.8,1394.0,113.0,5e-06
1340,662.4,1414.5,113.0,5e-06
1341,672.0,1435.0,113.0,0.001
1342,681.6,1455.5,113.0,0.001
1343,691.2,1476.0,113.0,0.001
1344,700.8,1496.5,113.0,0.001
1345,710.4,1517.0,113.0,0.001
1346,720.0,1537.5,113.0,0.001
