"x" "y" "z" "Facies"
1488 3177.5 429.4 5
1497.6 3198 429.4 5
1507.2 3218.5 429.4 5
1516.8 3239 429.4 5
1526.4 3259.5 429.4 5
1536 3280 429.4 5
1545.6 3300.5 429.4 5
1555.2 3321 429.4 5
1564.8 3341.5 429.4 5
1574.4 3362 429.4 6
1584 3382.5 429.4 6
1593.6 3403 429.4 6
1603.2 3423.5 429.4 6
1612.8 3444 429.4 6
1622.4 3464.5 429.4 6
1632 3485 429.4 6
1641.6 3505.5 429.4 6
1651.2 3526 429.4 6
1660.8 3546.5 429.4 6
1670.4 3567 429.4 6
1680 3587.5 429.4 6
1689.6 3608 429.4 6
1699.2 3628.5 429.4 5
1708.8 3649 429.4 5
1718.4 3669.5 429.4 5
1728 3690 429.4 5
1737.6 3710.5 429.4 5
1747.2 3731 429.4 5
1756.8 3751.5 429.4 5
1766.4 3772 429.4 5
1776 3792.5 429.4 5
1785.6 3813 429.4 5
1795.2 3833.5 429.4 5
1804.8 3854 429.4 5
1814.4 3874.5 429.4 5
1824 3895 429.4 5
1833.6 3915.5 429.4 5
1843.2 3936 429.4 5
1852.8 3956.5 429.4 5
1862.4 3977 429.4 5
1872 3997.5 429.4 5
1881.6 4018 429.4 5
1891.2 4038.5 429.4 5
1900.8 4059 429.4 5
1910.4 4079.5 429.4 5
1920 4100 429.4 5
1929.6 4120.5 429.4 5
1939.2 4141 429.4 5
1948.8 4161.5 429.4 5
1958.4 4182 429.4 5
1968 4202.5 429.4 5
1977.6 4223 429.4 5
1987.2 4243.5 429.4 5
1996.8 4264 429.4 5
2006.4 4284.5 429.4 5
2016 4305 429.4 5
2025.6 4325.5 429.4 5
2035.2 4346 429.4 5
2044.8 4366.5 429.4 5
2054.4 4387 429.4 8
2064 4407.5 429.4 5
2073.6 4428 429.4 5
2083.2 4448.5 429.4 5
2092.8 4469 429.4 5
2102.4 4489.5 429.4 6
2112 4510 429.4 6
2121.6 4530.5 429.4 6
2131.2 4551 429.4 6
2140.8 4571.5 429.4 3
2150.4 4592 429.4 3
2160 4612.5 429.4 3
2169.6 4633 429.4 3
2179.2 4653.5 429.4 3
2188.8 4674 429.4 3
2198.4 4694.5 429.4 3
2208 4715 429.4 3
2217.6 4735.5 429.4 3
2227.2 4756 429.4 3
2236.8 4776.5 429.4 3
2246.4 4797 429.4 3
2256 4817.5 429.4 3
2265.6 4838 429.4 3
2275.2 4858.5 429.4 3
2284.8 4879 429.4 3
2294.4 4899.5 429.4 3
2304 4920 429.4 3
2313.6 4940.5 429.4 3
2323.2 4961 429.4 3
2332.8 4981.5 429.4 3
2342.4 5002 429.4 3
2352 5022.5 429.4 3
2361.6 5043 429.4 3
2371.2 5063.5 429.4 3
2380.8 5084 429.4 3
2390.4 5104.5 429.4 3
2400 5125 429.4 3
2409.6 5145.5 429.4 3
2419.2 5166 429.4 3
2428.8 5186.5 429.4 3
2438.4 5207 429.4 3
2448 5227.5 429.4 3
2457.6 5248 429.4 3
2467.2 5268.5 429.4 3
2476.8 5289 429.4 3
2486.4 5309.5 429.4 3
2496 5330 429.4 3
2505.6 5350.5 429.4 3
2515.2 5371 429.4 3
2524.8 5391.5 429.4 3
2534.4 5412 429.4 3
2544 5432.5 429.4 3
2553.6 5453 429.4 3
2563.2 5473.5 429.4 3
2572.8 5494 429.4 3
2582.4 5514.5 429.4 3
2592 5535 429.4 3
2601.6 5555.5 429.4 3
2611.2 5576 429.4 3
2620.8 5596.5 429.4 3
2630.4 5617 429.4 3
2640 5637.5 429.4 3
2649.6 5658 429.4 3
2659.2 5678.5 429.4 3
2668.8 5699 429.4 3
2678.4 5719.5 429.4 3
2688 5740 429.4 3
2697.6 5760.5 429.4 3
2707.2 5781 429.4 3
2716.8 5801.5 429.4 3
2726.4 5822 429.4 3
2736 5842.5 429.4 3
2745.6 5863 429.4 3
2755.2 5883.5 429.4 3
2764.8 5904 429.4 3
2774.4 5924.5 429.4 3
2784 5945 429.4 3
2793.6 5965.5 429.4 3
2803.2 5986 429.4 3
2812.8 6006.5 429.4 3
2822.4 6027 429.4 3
2832 6047.5 429.4 3
2841.6 6068 429.4 3
2851.2 6088.5 429.4 3
2860.8 6109 429.4 3
2870.4 6129.5 429.4 3
2880 6150 429.4 3
2889.6 6170.5 429.4 3
2899.2 6191 429.4 3
2908.8 6211.5 429.4 3
2918.4 6232 429.4 3
2928 6252.5 429.4 3
2937.6 6273 429.4 8
2947.2 6293.5 429.4 3
2956.8 6314 429.4 3
2966.4 6334.5 429.4 3
2976 6355 429.4 3
2985.6 6375.5 429.4 3
2995.2 6396 429.4 3
3004.8 6416.5 429.4 3
3014.4 6437 429.4 3
3024 6457.5 429.4 3
3033.6 6478 429.4 3
3043.2 6498.5 429.4 3
3052.8 6519 429.4 3
9.6 20.5 452 2
19.2 41 452 2
28.8 61.5 452 2
38.4 82 452 2
48 102.5 452 2
57.6 123 452 8
67.2 143.5 452 2
76.8 164 452 2
86.4 184.5 452 2
96 205 452 2
105.6 225.5 452 2
115.2 246 452 1
124.8 266.5 452 1
134.4 287 452 1
144 307.5 452 1
153.6 328 452 1
163.2 348.5 452 1
172.8 369 452 1
182.4 389.5 452 1
192 410 452 1
201.6 430.5 452 2
211.2 451 452 2
220.8 471.5 452 2
230.4 492 452 2
240 512.5 452 2
249.6 533 452 2
259.2 553.5 452 6
268.8 574 452 6
278.4 594.5 452 6
288 615 452 6
297.6 635.5 452 6
307.2 656 452 6
316.8 676.5 452 6
326.4 697 452 2
336 717.5 452 8
345.6 738 452 2
355.2 758.5 452 2
364.8 779 452 2
374.4 799.5 452 2
384 820 452 2
393.6 840.5 452 2
403.2 861 452 2
412.8 881.5 452 2
422.4 902 452 2
432 922.5 452 2
441.6 943 452 2
451.2 963.5 452 2
460.8 984 452 2
470.4 1004.5 452 2
480 1025 452 2
489.6 1045.5 452 2
499.2 1066 452 6
508.8 1086.5 452 6
518.4 1107 452 6
528 1127.5 452 6
537.6 1148 452 6
547.2 1168.5 452 6
556.8 1189 452 3
566.4 1209.5 452 3
576 1230 452 3
585.6 1250.5 452 3
595.2 1271 452 3
604.8 1291.5 452 5
614.4 1312 452 5
624 1332.5 452 5
633.6 1353 452 5
643.2 1373.5 452 5
652.8 1394 452 5
662.4 1414.5 452 5
672 1435 452 5
681.6 1455.5 452 5
691.2 1476 452 5
700.8 1496.5 452 5
710.4 1517 452 5
720 1537.5 452 5
729.6 1558 452 5
739.2 1578.5 452 5
748.8 1599 452 5
758.4 1619.5 452 5
768 1640 452 6
777.6 1660.5 452 6
787.2 1681 452 6
796.8 1701.5 452 6
806.4 1722 452 5
816 1742.5 452 5
825.6 1763 452 5
835.2 1783.5 452 8
844.8 1804 452 5
854.4 1824.5 452 5
864 1845 452 5
873.6 1865.5 452 5
883.2 1886 452 5
892.8 1906.5 452 5
902.4 1927 452 5
912 1947.5 452 5
921.6 1968 452 5
931.2 1988.5 452 5
940.8 2009 452 5
950.4 2029.5 452 5
960 2050 452 5
969.6 2070.5 452 5
979.2 2091 452 5
988.8 2111.5 452 5
998.4 2132 452 5
1008 2152.5 452 5
1017.6 2173 452 5
1027.2 2193.5 452 5
1036.8 2214 452 3
1046.4 2234.5 452 3
1056 2255 452 3
1065.6 2275.5 452 3
1075.2 2296 452 3
1084.8 2316.5 452 3
1094.4 2337 452 3
1104 2357.5 452 3
1113.6 2378 452 3
1123.2 2398.5 452 3
1132.8 2419 452 3
1142.4 2439.5 452 3
1152 2460 452 3
1161.6 2480.5 452 3
1171.2 2501 452 3
1180.8 2521.5 452 3
1190.4 2542 452 3
1200 2562.5 452 3
1209.6 2583 452 5
1219.2 2603.5 452 5
1228.8 2624 452 5
1238.4 2644.5 452 5
1248 2665 452 5
1257.6 2685.5 452 7
1267.2 2706 452 7
1276.8 2726.5 452 7
1286.4 2747 452 5
1296 2767.5 452 5
1305.6 2788 452 5
1315.2 2808.5 452 6
1324.8 2829 452 6
1334.4 2849.5 452 6
1344 2870 452 6
1353.6 2890.5 452 6
1363.2 2911 452 6
1372.8 2931.5 452 6
1382.4 2952 452 6
1392 2972.5 452 6
1401.6 2993 452 6
1411.2 3013.5 452 5
1420.8 3034 452 5
1430.4 3054.5 452 5
1440 3075 452 5
1449.6 3095.5 452 5
1459.2 3116 452 5
1468.8 3136.5 452 5
1478.4 3157 452 5
1488 3177.5 452 5
1497.6 3198 452 5
1507.2 3218.5 452 5
1516.8 3239 452 5
1526.4 3259.5 452 5
1536 3280 452 5
1545.6 3300.5 452 5
1555.2 3321 452 5
1564.8 3341.5 452 5
1574.4 3362 452 5
1584 3382.5 452 5
1593.6 3403 452 5
1603.2 3423.5 452 5
1612.8 3444 452 5
1622.4 3464.5 452 5
1632 3485 452 5
1641.6 3505.5 452 5
1651.2 3526 452 5
1660.8 3546.5 452 5
1670.4 3567 452 5
1680 3587.5 452 5
1689.6 3608 452 5
1699.2 3628.5 452 6
1708.8 3649 452 6
1718.4 3669.5 452 6
1728 3690 452 5
1737.6 3710.5 452 5
1747.2 3731 452 5
1756.8 3751.5 452 5
1766.4 3772 452 5
1776 3792.5 452 5
1785.6 3813 452 5
1795.2 3833.5 452 5
1804.8 3854 452 8
1814.4 3874.5 452 8
1824 3895 452 5
1833.6 3915.5 452 5
1843.2 3936 452 5
1852.8 3956.5 452 5
1862.4 3977 452 5
1872 3997.5 452 5
1881.6 4018 452 5
1891.2 4038.5 452 5
1900.8 4059 452 5
1910.4 4079.5 452 5
1920 4100 452 5
1929.6 4120.5 452 5
1939.2 4141 452 5
1948.8 4161.5 452 5
1958.4 4182 452 5
1968 4202.5 452 5
1977.6 4223 452 5
1987.2 4243.5 452 5
1996.8 4264 452 5
2006.4 4284.5 452 5
2016 4305 452 5
2025.6 4325.5 452 5
2035.2 4346 452 5
2044.8 4366.5 452 5
2054.4 4387 452 8
2064 4407.5 452 8
2073.6 4428 452 5
2083.2 4448.5 452 6
2092.8 4469 452 6
2102.4 4489.5 452 6
2112 4510 452 3
2121.6 4530.5 452 3
2131.2 4551 452 3
2140.8 4571.5 452 3
2150.4 4592 452 3
2160 4612.5 452 3
2169.6 4633 452 3
2179.2 4653.5 452 3
2188.8 4674 452 3
2198.4 4694.5 452 3
2208 4715 452 3
2217.6 4735.5 452 3
2227.2 4756 452 3
2236.8 4776.5 452 3
2246.4 4797 452 3
2256 4817.5 452 3
2265.6 4838 452 3
2275.2 4858.5 452 3
2284.8 4879 452 3
2294.4 4899.5 452 3
2304 4920 452 3
2313.6 4940.5 452 3
2323.2 4961 452 3
2332.8 4981.5 452 3
2342.4 5002 452 3
2352 5022.5 452 3
2361.6 5043 452 3
2371.2 5063.5 452 3
2380.8 5084 452 3
2390.4 5104.5 452 3
2400 5125 452 3
2409.6 5145.5 452 3
2419.2 5166 452 3
2428.8 5186.5 452 3
2438.4 5207 452 3
2448 5227.5 452 3
2457.6 5248 452 3
2467.2 5268.5 452 3
2476.8 5289 452 3
2486.4 5309.5 452 3
2496 5330 452 3
2505.6 5350.5 452 3
2515.2 5371 452 3
2524.8 5391.5 452 3
2534.4 5412 452 3
2544 5432.5 452 3
2553.6 5453 452 3
2563.2 5473.5 452 3
2572.8 5494 452 3
2582.4 5514.5 452 3
2592 5535 452 3
2601.6 5555.5 452 3
2611.2 5576 452 3
2620.8 5596.5 452 3
2630.4 5617 452 3
2640 5637.5 452 3
2649.6 5658 452 3
2659.2 5678.5 452 3
2668.8 5699 452 3
2678.4 5719.5 452 3
2688 5740 452 3
2697.6 5760.5 452 3
2707.2 5781 452 3
2716.8 5801.5 452 3
2726.4 5822 452 3
2736 5842.5 452 3
2745.6 5863 452 3
2755.2 5883.5 452 3
2764.8 5904 452 3
2774.4 5924.5 452 3
2784 5945 452 3
2793.6 5965.5 452 3
2803.2 5986 452 3
2812.8 6006.5 452 3
2822.4 6027 452 3
2832 6047.5 452 3
2841.6 6068 452 3
2851.2 6088.5 452 3
2860.8 6109 452 3
2870.4 6129.5 452 3
2880 6150 452 3
2889.6 6170.5 452 3
2899.2 6191 452 3
2908.8 6211.5 452 3
2918.4 6232 452 3
2928 6252.5 452 3
2937.6 6273 452 3
2947.2 6293.5 452 3
2956.8 6314 452 3
2966.4 6334.5 452 3
2976 6355 452 3
2985.6 6375.5 452 3
2995.2 6396 452 3
3004.8 6416.5 452 3
3014.4 6437 452 3
3024 6457.5 452 3
3033.6 6478 452 3
3043.2 6498.5 452 3
3052.8 6519 452 3
9.6 20.5 474.6 2
19.2 41 474.6 2
28.8 61.5 474.6 2
38.4 82 474.6 2
48 102.5 474.6 2
57.6 123 474.6 2
67.2 143.5 474.6 2
76.8 164 474.6 2
86.4 184.5 474.6 2
96 205 474.6 2
105.6 225.5 474.6 2
115.2 246 474.6 2
124.8 266.5 474.6 2
134.4 287 474.6 2
144 307.5 474.6 2
153.6 328 474.6 2
163.2 348.5 474.6 2
172.8 369 474.6 2
182.4 389.5 474.6 2
192 410 474.6 2
201.6 430.5 474.6 2
211.2 451 474.6 2
220.8 471.5 474.6 2
230.4 492 474.6 2
240 512.5 474.6 2
249.6 533 474.6 2
259.2 553.5 474.6 2
268.8 574 474.6 2
278.4 594.5 474.6 2
288 615 474.6 2
297.6 635.5 474.6 2
307.2 656 474.6 2
316.8 676.5 474.6 6
326.4 697 474.6 6
336 717.5 474.6 6
345.6 738 474.6 6
355.2 758.5 474.6 6
364.8 779 474.6 6
374.4 799.5 474.6 6
384 820 474.6 2
393.6 840.5 474.6 2
403.2 861 474.6 2
412.8 881.5 474.6 2
422.4 902 474.6 2
432 922.5 474.6 2
441.6 943 474.6 2
451.2 963.5 474.6 2
460.8 984 474.6 2
470.4 1004.5 474.6 2
480 1025 474.6 2
489.6 1045.5 474.6 2
499.2 1066 474.6 2
508.8 1086.5 474.6 2
518.4 1107 474.6 2
528 1127.5 474.6 2
537.6 1148 474.6 2
547.2 1168.5 474.6 6
556.8 1189 474.6 6
566.4 1209.5 474.6 6
576 1230 474.6 6
585.6 1250.5 474.6 6
595.2 1271 474.6 3
604.8 1291.5 474.6 3
614.4 1312 474.6 3
624 1332.5 474.6 3
633.6 1353 474.6 3
643.2 1373.5 474.6 3
652.8 1394 474.6 3
662.4 1414.5 474.6 3
672 1435 474.6 3
681.6 1455.5 474.6 3
691.2 1476 474.6 3
700.8 1496.5 474.6 3
710.4 1517 474.6 3
720 1537.5 474.6 5
729.6 1558 474.6 5
739.2 1578.5 474.6 5
748.8 1599 474.6 5
758.4 1619.5 474.6 5
768 1640 474.6 5
777.6 1660.5 474.6 5
787.2 1681 474.6 5
796.8 1701.5 474.6 5
806.4 1722 474.6 6
816 1742.5 474.6 6
825.6 1763 474.6 6
835.2 1783.5 474.6 6
844.8 1804 474.6 6
854.4 1824.5 474.6 6
864 1845 474.6 6
873.6 1865.5 474.6 6
883.2 1886 474.6 5
892.8 1906.5 474.6 5
902.4 1927 474.6 5
912 1947.5 474.6 5
921.6 1968 474.6 5
931.2 1988.5 474.6 5
940.8 2009 474.6 5
950.4 2029.5 474.6 5
960 2050 474.6 5
969.6 2070.5 474.6 5
979.2 2091 474.6 5
988.8 2111.5 474.6 5
998.4 2132 474.6 5
1008 2152.5 474.6 5
1017.6 2173 474.6 5
1027.2 2193.5 474.6 5
1036.8 2214 474.6 5
1046.4 2234.5 474.6 5
1056 2255 474.6 5
1065.6 2275.5 474.6 5
1075.2 2296 474.6 3
1084.8 2316.5 474.6 3
1094.4 2337 474.6 3
1104 2357.5 474.6 3
1113.6 2378 474.6 3
1123.2 2398.5 474.6 3
1132.8 2419 474.6 3
1142.4 2439.5 474.6 3
1152 2460 474.6 3
1161.6 2480.5 474.6 3
1171.2 2501 474.6 3
1180.8 2521.5 474.6 3
1190.4 2542 474.6 3
1200 2562.5 474.6 3
1209.6 2583 474.6 3
1219.2 2603.5 474.6 3
1228.8 2624 474.6 3
1238.4 2644.5 474.6 3
1248 2665 474.6 5
1257.6 2685.5 474.6 5
1267.2 2706 474.6 5
1276.8 2726.5 474.6 5
1286.4 2747 474.6 7
1296 2767.5 474.6 7
1305.6 2788 474.6 7
1315.2 2808.5 474.6 7
1324.8 2829 474.6 7
1334.4 2849.5 474.6 5
1344 2870 474.6 5
1353.6 2890.5 474.6 5
1363.2 2911 474.6 5
1372.8 2931.5 474.6 5
1382.4 2952 474.6 5
1392 2972.5 474.6 5
1401.6 2993 474.6 5
1411.2 3013.5 474.6 5
1420.8 3034 474.6 5
1430.4 3054.5 474.6 5
1440 3075 474.6 5
1449.6 3095.5 474.6 5
1459.2 3116 474.6 5
1468.8 3136.5 474.6 5
1478.4 3157 474.6 5
1488 3177.5 474.6 5
1497.6 3198 474.6 5
1507.2 3218.5 474.6 5
1516.8 3239 474.6 5
1526.4 3259.5 474.6 5
1536 3280 474.6 5
1545.6 3300.5 474.6 5
1555.2 3321 474.6 5
1564.8 3341.5 474.6 5
1574.4 3362 474.6 5
1584 3382.5 474.6 5
1593.6 3403 474.6 5
1603.2 3423.5 474.6 5
1612.8 3444 474.6 8
1622.4 3464.5 474.6 5
1632 3485 474.6 5
1641.6 3505.5 474.6 8
1651.2 3526 474.6 5
1660.8 3546.5 474.6 5
1670.4 3567 474.6 5
1680 3587.5 474.6 5
1689.6 3608 474.6 5
1699.2 3628.5 474.6 5
1708.8 3649 474.6 5
1718.4 3669.5 474.6 5
1728 3690 474.6 5
1737.6 3710.5 474.6 5
1747.2 3731 474.6 5
1756.8 3751.5 474.6 5
1766.4 3772 474.6 5
1776 3792.5 474.6 5
1785.6 3813 474.6 5
1795.2 3833.5 474.6 5
1804.8 3854 474.6 5
1814.4 3874.5 474.6 5
1824 3895 474.6 5
1833.6 3915.5 474.6 5
1843.2 3936 474.6 5
1852.8 3956.5 474.6 5
1862.4 3977 474.6 8
1872 3997.5 474.6 5
1881.6 4018 474.6 5
1891.2 4038.5 474.6 5
1900.8 4059 474.6 5
1910.4 4079.5 474.6 5
1920 4100 474.6 5
1929.6 4120.5 474.6 5
1939.2 4141 474.6 5
1948.8 4161.5 474.6 5
1958.4 4182 474.6 5
1968 4202.5 474.6 6
1977.6 4223 474.6 6
1987.2 4243.5 474.6 6
1996.8 4264 474.6 6
2006.4 4284.5 474.6 5
2016 4305 474.6 5
2025.6 4325.5 474.6 5
2035.2 4346 474.6 5
2044.8 4366.5 474.6 5
2054.4 4387 474.6 5
2064 4407.5 474.6 3
2073.6 4428 474.6 3
2083.2 4448.5 474.6 3
2092.8 4469 474.6 3
2102.4 4489.5 474.6 3
2112 4510 474.6 3
2121.6 4530.5 474.6 3
2131.2 4551 474.6 3
2140.8 4571.5 474.6 3
2150.4 4592 474.6 3
2160 4612.5 474.6 3
2169.6 4633 474.6 3
2179.2 4653.5 474.6 3
2188.8 4674 474.6 3
2198.4 4694.5 474.6 3
2208 4715 474.6 3
2217.6 4735.5 474.6 3
2227.2 4756 474.6 3
2236.8 4776.5 474.6 3
2246.4 4797 474.6 3
2256 4817.5 474.6 3
2265.6 4838 474.6 3
2275.2 4858.5 474.6 3
2284.8 4879 474.6 3
2294.4 4899.5 474.6 3
2304 4920 474.6 3
2313.6 4940.5 474.6 3
2323.2 4961 474.6 3
2332.8 4981.5 474.6 3
2342.4 5002 474.6 3
2352 5022.5 474.6 3
2361.6 5043 474.6 3
2371.2 5063.5 474.6 3
2380.8 5084 474.6 3
2390.4 5104.5 474.6 3
2400 5125 474.6 3
2409.6 5145.5 474.6 3
2419.2 5166 474.6 3
2428.8 5186.5 474.6 3
2438.4 5207 474.6 3
2448 5227.5 474.6 3
2457.6 5248 474.6 3
2467.2 5268.5 474.6 3
2476.8 5289 474.6 3
2486.4 5309.5 474.6 3
2496 5330 474.6 3
2505.6 5350.5 474.6 3
2515.2 5371 474.6 3
2524.8 5391.5 474.6 3
2534.4 5412 474.6 3
2544 5432.5 474.6 3
2553.6 5453 474.6 3
2563.2 5473.5 474.6 3
2572.8 5494 474.6 3
2582.4 5514.5 474.6 3
2592 5535 474.6 3
2601.6 5555.5 474.6 3
2611.2 5576 474.6 3
2620.8 5596.5 474.6 3
2630.4 5617 474.6 3
2640 5637.5 474.6 3
2649.6 5658 474.6 3
2659.2 5678.5 474.6 3
2668.8 5699 474.6 3
2678.4 5719.5 474.6 3
2688 5740 474.6 3
2697.6 5760.5 474.6 3
2707.2 5781 474.6 3
2716.8 5801.5 474.6 3
2726.4 5822 474.6 3
2736 5842.5 474.6 3
2745.6 5863 474.6 3
2755.2 5883.5 474.6 3
2764.8 5904 474.6 3
2774.4 5924.5 474.6 3
2784 5945 474.6 3
2793.6 5965.5 474.6 3
2803.2 5986 474.6 3
2812.8 6006.5 474.6 3
2822.4 6027 474.6 3
2832 6047.5 474.6 3
2841.6 6068 474.6 3
2851.2 6088.5 474.6 3
2860.8 6109 474.6 3
2870.4 6129.5 474.6 3
2880 6150 474.6 3
2889.6 6170.5 474.6 3
2899.2 6191 474.6 3
2908.8 6211.5 474.6 3
2918.4 6232 474.6 3
2928 6252.5 474.6 3
2937.6 6273 474.6 3
2947.2 6293.5 474.6 3
2956.8 6314 474.6 3
2966.4 6334.5 474.6 3
2976 6355 474.6 3
2985.6 6375.5 474.6 3
2995.2 6396 474.6 3
3004.8 6416.5 474.6 3
3014.4 6437 474.6 3
3024 6457.5 474.6 3
3033.6 6478 474.6 3
3043.2 6498.5 474.6 3
3052.8 6519 474.6 3
9.6 20.5 497.2 2
19.2 41 497.2 2
28.8 61.5 497.2 2
38.4 82 497.2 2
48 102.5 497.2 2
57.6 123 497.2 2
67.2 143.5 497.2 2
76.8 164 497.2 2
86.4 184.5 497.2 2
96 205 497.2 2
105.6 225.5 497.2 2
115.2 246 497.2 2
124.8 266.5 497.2 2
134.4 287 497.2 2
144 307.5 497.2 2
153.6 328 497.2 2
163.2 348.5 497.2 2
172.8 369 497.2 2
182.4 389.5 497.2 2
192 410 497.2 2
201.6 430.5 497.2 2
211.2 451 497.2 2
220.8 471.5 497.2 2
230.4 492 497.2 2
240 512.5 497.2 2
249.6 533 497.2 8
259.2 553.5 497.2 2
268.8 574 497.2 2
278.4 594.5 497.2 2
288 615 497.2 8
297.6 635.5 497.2 2
307.2 656 497.2 2
316.8 676.5 497.2 2
326.4 697 497.2 2
336 717.5 497.2 2
345.6 738 497.2 2
355.2 758.5 497.2 2
364.8 779 497.2 2
374.4 799.5 497.2 6
384 820 497.2 6
393.6 840.5 497.2 6
403.2 861 497.2 6
412.8 881.5 497.2 6
422.4 902 497.2 6
432 922.5 497.2 2
441.6 943 497.2 2
451.2 963.5 497.2 2
460.8 984 497.2 2
470.4 1004.5 497.2 2
480 1025 497.2 2
489.6 1045.5 497.2 2
499.2 1066 497.2 2
508.8 1086.5 497.2 2
518.4 1107 497.2 2
528 1127.5 497.2 2
537.6 1148 497.2 2
547.2 1168.5 497.2 2
556.8 1189 497.2 2
566.4 1209.5 497.2 2
576 1230 497.2 2
585.6 1250.5 497.2 6
595.2 1271 497.2 6
604.8 1291.5 497.2 6
614.4 1312 497.2 6
624 1332.5 497.2 6
633.6 1353 497.2 3
643.2 1373.5 497.2 3
652.8 1394 497.2 3
662.4 1414.5 497.2 3
672 1435 497.2 3
681.6 1455.5 497.2 3
691.2 1476 497.2 3
700.8 1496.5 497.2 3
710.4 1517 497.2 3
720 1537.5 497.2 3
729.6 1558 497.2 3
739.2 1578.5 497.2 3
748.8 1599 497.2 3
758.4 1619.5 497.2 3
768 1640 497.2 3
777.6 1660.5 497.2 3
787.2 1681 497.2 3
796.8 1701.5 497.2 6
806.4 1722 497.2 6
816 1742.5 497.2 6
825.6 1763 497.2 3
835.2 1783.5 497.2 3
844.8 1804 497.2 3
854.4 1824.5 497.2 6
864 1845 497.2 6
873.6 1865.5 497.2 6
883.2 1886 497.2 6
892.8 1906.5 497.2 6
902.4 1927 497.2 6
912 1947.5 497.2 6
921.6 1968 497.2 6
931.2 1988.5 497.2 6
940.8 2009 497.2 6
950.4 2029.5 497.2 6
960 2050 497.2 6
969.6 2070.5 497.2 6
979.2 2091 497.2 6
988.8 2111.5 497.2 6
998.4 2132 497.2 5
1008 2152.5 497.2 5
1017.6 2173 497.2 5
1027.2 2193.5 497.2 5
1036.8 2214 497.2 5
1046.4 2234.5 497.2 5
1056 2255 497.2 5
1065.6 2275.5 497.2 5
1075.2 2296 497.2 5
1084.8 2316.5 497.2 5
1094.4 2337 497.2 5
1104 2357.5 497.2 5
1113.6 2378 497.2 5
1123.2 2398.5 497.2 5
1132.8 2419 497.2 3
1142.4 2439.5 497.2 3
1152 2460 497.2 3
1161.6 2480.5 497.2 3
1171.2 2501 497.2 3
1180.8 2521.5 497.2 3
1190.4 2542 497.2 3
1200 2562.5 497.2 3
1209.6 2583 497.2 3
1219.2 2603.5 497.2 3
1228.8 2624 497.2 3
1238.4 2644.5 497.2 3
1248 2665 497.2 3
1257.6 2685.5 497.2 3
1267.2 2706 497.2 3
1276.8 2726.5 497.2 3
1286.4 2747 497.2 5
1296 2767.5 497.2 5
1305.6 2788 497.2 5
1315.2 2808.5 497.2 5
1324.8 2829 497.2 5
1334.4 2849.5 497.2 7
1344 2870 497.2 7
1353.6 2890.5 497.2 7
1363.2 2911 497.2 7
1372.8 2931.5 497.2 7
1382.4 2952 497.2 5
1392 2972.5 497.2 5
1401.6 2993 497.2 5
1411.2 3013.5 497.2 5
1420.8 3034 497.2 5
1430.4 3054.5 497.2 5
1440 3075 497.2 5
1449.6 3095.5 497.2 5
1459.2 3116 497.2 5
1468.8 3136.5 497.2 5
1478.4 3157 497.2 5
1488 3177.5 497.2 5
1497.6 3198 497.2 5
1507.2 3218.5 497.2 5
1516.8 3239 497.2 5
1526.4 3259.5 497.2 5
1536 3280 497.2 5
1545.6 3300.5 497.2 5
1555.2 3321 497.2 5
1564.8 3341.5 497.2 5
1574.4 3362 497.2 5
1584 3382.5 497.2 8
1593.6 3403 497.2 5
1603.2 3423.5 497.2 5
1612.8 3444 497.2 5
1622.4 3464.5 497.2 5
1632 3485 497.2 5
1641.6 3505.5 497.2 5
1651.2 3526 497.2 8
1660.8 3546.5 497.2 5
1670.4 3567 497.2 5
1680 3587.5 497.2 5
1689.6 3608 497.2 5
1699.2 3628.5 497.2 5
1708.8 3649 497.2 5
1718.4 3669.5 497.2 5
1728 3690 497.2 5
1737.6 3710.5 497.2 5
1747.2 3731 497.2 5
1756.8 3751.5 497.2 5
1766.4 3772 497.2 5
1776 3792.5 497.2 5
1785.6 3813 497.2 5
1795.2 3833.5 497.2 5
1804.8 3854 497.2 5
1814.4 3874.5 497.2 5
1824 3895 497.2 5
1833.6 3915.5 497.2 5
1843.2 3936 497.2 5
1852.8 3956.5 497.2 5
1862.4 3977 497.2 5
1872 3997.5 497.2 5
1881.6 4018 497.2 5
1891.2 4038.5 497.2 5
1900.8 4059 497.2 5
1910.4 4079.5 497.2 5
1920 4100 497.2 5
1929.6 4120.5 497.2 5
1939.2 4141 497.2 6
1948.8 4161.5 497.2 6
1958.4 4182 497.2 6
1968 4202.5 497.2 6
1977.6 4223 497.2 6
1987.2 4243.5 497.2 6
1996.8 4264 497.2 6
2006.4 4284.5 497.2 6
2016 4305 497.2 6
2025.6 4325.5 497.2 6
2035.2 4346 497.2 6
2044.8 4366.5 497.2 3
2054.4 4387 497.2 3
2064 4407.5 497.2 3
2073.6 4428 497.2 3
2083.2 4448.5 497.2 3
2092.8 4469 497.2 3
2102.4 4489.5 497.2 3
2112 4510 497.2 3
2121.6 4530.5 497.2 3
2131.2 4551 497.2 3
2140.8 4571.5 497.2 3
2150.4 4592 497.2 3
2160 4612.5 497.2 3
2169.6 4633 497.2 3
2179.2 4653.5 497.2 3
2188.8 4674 497.2 3
2198.4 4694.5 497.2 3
2208 4715 497.2 3
2217.6 4735.5 497.2 3
2227.2 4756 497.2 3
